id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
127,14158,-0.02,0.51,1.08,1.20,14968.33,51.75,LOOSE_MOUNT_SPEED4
128,14258,-0.06,0.49,1.01,1.13,13631.74,51.75,LOOSE_MOUNT_SPEED4
129,14358,-0.04,0.63,1.05,1.22,13623.52,51.75,LOOSE_MOUNT_SPEED4
130,14458,0.03,0.53,1.06,1.18,13304.12,51.75,LOOSE_MOUNT_SPEED4
131,14558,0.19,0.47,1.08,1.19,13564.43,51.75,LOOSE_MOUNT_SPEED4
132,14658,0.16,0.50,1.13,1.25,13890.94,51.75,LOOSE_MOUNT_SPEED4
133,14758,0.10,0.61,1.15,1.31,14402.94,51.75,LOOSE_MOUNT_SPEED4
134,14858,0.09,0.44,1.16,1.25,14381.13,51.75,LOOSE_MOUNT_SPEED4
135,14958,0.13,0.45,1.13,1.23,13696.40,51.75,LOOSE_MOUNT_SPEED4
136,15058,0.16,0.47,1.08,1.18,15012.53,51.75,LOOSE_MOUNT_SPEED4
137,15158,0.08,0.50,1.08,1.19,15088.99,51.75,LOOSE_MOUNT_SPEED4
138,15258,-0.02,0.42,1.07,1.15,15147.70,51.75,LOOSE_MOUNT_SPEED4
139,15358,-0.04,0.46,1.02,1.12,14740.61,51.75,LOOSE_MOUNT_SPEED4
140,15458,-0.03,0.48,1.02,1.13,15361.08,51.75,LOOSE_MOUNT_SPEED4
141,15558,0.06,0.33,1.06,1.11,14162.74,51.75,LOOSE_MOUNT_SPEED4
142,15658,0.18,0.25,1.07,1.11,13634.72,51.75,LOOSE_MOUNT_SPEED4
143,15758,0.09,0.34,1.04,1.10,13145.90,51.75,LOOSE_MOUNT_SPEED4
144,15858,0.05,0.35,1.07,1.13,13980.04,51.75,LOOSE_MOUNT_SPEED4
145,15958,0.06,0.18,1.07,1.08,13802.40,51.75,LOOSE_MOUNT_SPEED4
146,16058,0.03,0.28,1.07,1.11,14164.61,51.75,LOOSE_MOUNT_SPEED4
147,16158,-0.01,0.50,1.10,1.21,15387.71,51.75,LOOSE_MOUNT_SPEED4
148,16258,-0.10,0.49,1.05,1.17,14321.79,51.75,LOOSE_MOUNT_SPEED4
149,16358,-0.05,0.44,0.98,1.08,14133.08,51.75,LOOSE_MOUNT_SPEED4
150,16458,-0.05,0.51,0.98,1.11,13303.93,51.75,LOOSE_MOUNT_SPEED4
151,16558,0.01,0.42,1.02,1.11,13697.35,51.75,LOOSE_MOUNT_SPEED4
152,16658,0.13,0.27,1.03,1.07,14181.45,51.75,LOOSE_MOUNT_SPEED4
