id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
232,25328,0.55,0.85,0.45,1.11,6746.04,44.62,IMBALANCE_SPEED2
233,25527,-0.07,0.03,1.79,1.79,6263.46,44.62,IMBALANCE_SPEED2
234,25627,0.38,-1.96,-0.52,2.06,6604.08,44.62,IMBALANCE_SPEED2
235,25728,-1.24,1.96,1.11,2.57,6287.64,44.62,IMBALANCE_SPEED2
236,25828,1.02,-0.00,-0.00,1.02,6164.01,44.62,IMBALANCE_SPEED2
237,25928,-0.14,-0.39,-0.00,0.41,6351.64,44.62,IMBALANCE_SPEED2
238,26028,-0.50,0.95,0.78,1.32,6757.71,44.62,IMBALANCE_SPEED2
239,26128,0.39,-0.27,1.64,1.71,6154.98,44.62,IMBALANCE_SPEED2
240,26228,0.19,0.62,0.48,0.81,6153.40,44.62,IMBALANCE_SPEED2
241,26327,0.38,-1.96,-0.52,2.06,6237.63,44.62,IMBALANCE_SPEED2
242,26428,-1.20,1.87,-0.00,2.23,5684.69,44.62,IMBALANCE_SPEED2
243,26528,0.29,0.55,1.13,1.29,6396.73,44.62,IMBALANCE_SPEED2
244,26627,0.38,-1.96,-0.52,2.06,6521.17,44.62,IMBALANCE_SPEED2
245,26727,0.38,-1.96,-0.52,2.06,6323.41,44.62,IMBALANCE_SPEED2
246,26828,0.07,-0.75,-0.00,0.75,6164.56,44.62,IMBALANCE_SPEED2
247,26928,-1.17,1.52,1.08,2.20,6179.50,44.62,IMBALANCE_SPEED2
248,27028,0.75,0.48,-0.00,0.89,6231.58,44.62,IMBALANCE_SPEED2
249,27128,0.51,-1.02,1.37,1.78,5571.50,44.62,IMBALANCE_SPEED2
250,27227,0.38,-1.96,-0.52,2.06,6321.82,44.62,IMBALANCE_SPEED2
251,27327,0.38,-1.96,-0.52,2.06,6127.82,44.62,IMBALANCE_SPEED2
252,27428,-1.30,1.03,0.88,1.88,5480.78,44.62,IMBALANCE_SPEED2
253,27527,0.38,-1.96,-0.52,2.06,6361.75,44.62,IMBALANCE_SPEED2
254,27628,-0.17,-0.42,1.61,1.67,6115.87,44.62,IMBALANCE_SPEED2
255,27727,0.38,-1.96,-0.52,2.06,6181.05,44.62,IMBALANCE_SPEED2
256,27828,1.26,-0.44,1.07,1.71,6230.38,44.62,IMBALANCE_SPEED2
257,27927,0.38,-1.96,-0.52,2.06,5557.18,44.62,IMBALANCE_SPEED2
258,28028,-0.32,1.15,0.38,1.26,6433.35,44.62,IMBALANCE_SPEED2
259,28128,-0.28,0.03,1.25,1.28,6534.67,44.62,IMBALANCE_SPEED2
260,28228,-1.05,0.70,0.96,1.58,5277.20,44.62,IMBALANCE_SPEED2
261,28327,0.38,-1.96,-0.52,2.06,6502.01,44.62,IMBALANCE_SPEED2
262,28428,0.73,-1.55,1.49,2.27,6295.08,44.62,IMBALANCE_SPEED2
263,28528,0.43,0.50,0.77,1.01,6369.39,44.62,IMBALANCE_SPEED2
264,28628,2.00,-0.09,1.05,2.26,7227.10,44.62,IMBALANCE_SPEED2
265,28727,0.38,-1.96,-0.52,2.06,6090.66,44.62,IMBALANCE_SPEED2
266,28828,0.03,1.64,0.67,1.77,6016.38,44.62,IMBALANCE_SPEED2
267,28927,0.38,-1.96,-0.52,2.06,6535.78,44.62,IMBALANCE_SPEED2
268,29028,-0.85,0.85,1.04,1.59,5939.85,44.62,IMBALANCE_SPEED2
