id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
115,13058,-0.13,0.57,1.08,1.23,8127.76,44.69,NORMAL_SPEED2
116,13158,-0.12,0.54,1.08,1.21,7833.39,44.69,NORMAL_SPEED2
117,13258,-0.12,0.59,1.08,1.24,8253.61,44.69,NORMAL_SPEED2
118,13358,-0.13,0.57,1.08,1.23,8833.88,44.69,NORMAL_SPEED2
119,13458,-0.17,0.59,1.08,1.24,7715.12,44.69,NORMAL_SPEED2
120,13558,0.03,0.56,1.06,1.19,7340.91,44.69,NORMAL_SPEED2
121,13658,-0.17,0.57,1.04,1.20,7572.44,44.69,NORMAL_SPEED2
122,13758,-0.17,0.58,1.05,1.21,7727.06,44.69,NORMAL_SPEED2
123,13858,-0.18,0.59,1.03,1.20,8223.97,44.69,NORMAL_SPEED2
124,13958,-0.12,0.57,1.08,1.23,7117.21,44.69,NORMAL_SPEED2
125,14058,-0.15,0.61,1.05,1.22,8806.44,44.69,NORMAL_SPEED2
126,14158,-0.09,0.62,1.05,1.22,7589.09,44.69,NORMAL_SPEED2
127,14257,0.38,-1.96,-0.52,2.06,7650.60,44.69,NORMAL_SPEED2
128,14358,-0.05,0.58,1.03,1.18,8061.61,44.69,NORMAL_SPEED2
129,14458,-0.07,0.58,1.02,1.18,7952.65,44.69,NORMAL_SPEED2
130,14558,-0.08,0.55,1.03,1.17,7573.08,44.69,NORMAL_SPEED2
131,14658,-0.07,0.58,1.04,1.20,7722.87,44.69,NORMAL_SPEED2
132,14758,0.01,0.38,1.04,1.11,7112.39,44.69,NORMAL_SPEED2
133,14858,-0.06,0.53,1.06,1.19,7847.76,44.69,NORMAL_SPEED2
134,14958,0.03,0.59,1.06,1.21,7336.97,44.69,NORMAL_SPEED2
135,15058,0.08,0.58,1.07,1.22,8203.03,44.69,NORMAL_SPEED2
136,15158,0.03,0.56,1.07,1.21,7965.06,44.69,NORMAL_SPEED2
137,15258,-0.09,0.50,1.06,1.18,7858.11,44.69,NORMAL_SPEED2
138,15358,-0.13,0.57,1.08,1.22,8501.54,44.69,NORMAL_SPEED2
139,15458,-0.08,0.53,1.08,1.20,8765.55,44.69,NORMAL_SPEED2
140,15558,-0.09,0.53,1.08,1.21,7961.25,44.69,NORMAL_SPEED2
141,15658,-0.09,0.55,1.07,1.21,7742.19,44.69,NORMAL_SPEED2
142,15758,-0.10,0.51,1.05,1.17,7693.97,44.69,NORMAL_SPEED2
143,15858,-0.16,0.56,1.08,1.23,6974.04,44.69,NORMAL_SPEED2
144,15958,-0.20,0.55,1.06,1.21,7576.07,44.69,NORMAL_SPEED2
145,16058,-0.18,0.59,1.04,1.21,7934.77,44.69,NORMAL_SPEED2
146,16158,-0.16,0.60,1.04,1.21,7771.51,44.69,NORMAL_SPEED2
147,16258,-0.07,0.61,1.05,1.22,7538.84,44.69,NORMAL_SPEED2
148,16358,-0.07,0.62,1.03,1.20,8625.58,44.69,NORMAL_SPEED2
149,16458,-0.09,0.57,1.02,1.17,7728.59,44.69,NORMAL_SPEED2
150,16558,-0.08,0.56,1.05,1.19,7693.99,44.69,NORMAL_SPEED2
151,16658,-0.07,0.59,1.03,1.19,7127.07,44.69,NORMAL_SPEED2
152,16758,-0.07,0.32,1.02,1.07,8207.74,44.69,NORMAL_SPEED2
153,16858,0.05,0.56,1.07,1.21,7942.49,44.69,NORMAL_SPEED2
154,16958,0.06,0.59,1.07,1.23,7923.65,44.69,NORMAL_SPEED2
155,17058,0.01,0.56,1.07,1.21,8106.68,44.69,NORMAL_SPEED2
156,17158,-0.13,0.60,1.07,1.23,8176.65,44.69,NORMAL_SPEED2
157,17258,-0.06,0.55,1.06,1.20,7905.35,44.69,NORMAL_SPEED2
158,17358,-0.11,0.49,1.08,1.20,7537.32,44.69,NORMAL_SPEED2
159,17458,-0.09,0.58,1.07,1.22,7107.38,44.69,NORMAL_SPEED2
160,17558,-0.14,0.56,1.05,1.20,7463.46,44.69,NORMAL_SPEED2
161,17658,0.05,0.59,1.07,1.23,7788.96,44.69,NORMAL_SPEED2
162,17758,-0.20,0.58,1.04,1.21,7944.65,44.69,NORMAL_SPEED2
163,17858,-0.18,0.60,1.01,1.19,7904.48,44.69,NORMAL_SPEED2
164,17958,-0.08,0.61,1.06,1.23,7534.02,44.69,NORMAL_SPEED2
165,18058,-0.07,0.63,1.04,1.22,7946.32,44.69,NORMAL_SPEED2
166,18158,-0.08,0.57,1.00,1.15,7462.34,44.69,NORMAL_SPEED2
167,18258,-0.07,0.55,1.04,1.18,7519.06,44.69,NORMAL_SPEED2
168,18358,-0.06,0.57,1.04,1.19,7435.76,44.69,NORMAL_SPEED2
169,18458,0.03,0.59,1.08,1.23,8444.48,44.69,NORMAL_SPEED2
170,18558,0.07,0.60,1.08,1.23,8223.34,44.69,NORMAL_SPEED2
171,18658,0.02,0.57,1.08,1.22,8226.53,44.69,NORMAL_SPEED2
172,18758,-0.03,0.51,1.07,1.19,8151.04,44.69,NORMAL_SPEED2
173,18858,-0.09,0.50,1.05,1.16,7207.83,44.69,NORMAL_SPEED2
174,18958,-0.11,0.57,1.09,1.23,7445.95,44.69,NORMAL_SPEED2
175,19058,-0.11,0.55,1.08,1.21,8349.77,44.69,NORMAL_SPEED2
176,19158,-0.12,0.58,1.08,1.23,7471.75,44.69,NORMAL_SPEED2
177,19258,-0.20,0.57,1.08,1.23,6981.92,44.69,NORMAL_SPEED2
178,19358,-0.01,0.49,1.07,1.18,8510.26,44.69,NORMAL_SPEED2
179,19458,-0.14,0.62,1.05,1.23,7964.39,44.69,NORMAL_SPEED2
180,19558,-0.05,0.65,1.07,1.25,7748.63,44.69,NORMAL_SPEED2
181,19658,-0.04,0.60,1.02,1.18,7643.66,44.69,NORMAL_SPEED2
182,19758,-0.09,0.53,1.03,1.16,7950.79,44.69,NORMAL_SPEED2
183,19858,-0.06,0.56,1.04,1.18,7825.52,44.69,NORMAL_SPEED2
184,19958,0.01,0.59,1.07,1.22,7659.52,44.69,NORMAL_SPEED2
185,20058,0.07,0.60,1.08,1.24,7567.39,44.69,NORMAL_SPEED2
186,20158,0.09,0.55,1.07,1.21,7253.02,44.69,NORMAL_SPEED2
187,20258,-0.06,0.51,1.07,1.19,7234.07,44.69,NORMAL_SPEED2
188,20358,-0.09,0.50,1.06,1.18,8045.73,44.69,NORMAL_SPEED2
189,20458,0.01,0.59,1.06,1.21,7920.47,44.69,NORMAL_SPEED2
190,20558,-0.10,0.56,1.07,1.21,7754.19,44.69,NORMAL_SPEED2
191,20658,-0.18,0.54,1.06,1.20,7752.18,44.69,NORMAL_SPEED2
192,20758,-0.23,0.57,1.03,1.20,7078.40,44.69,NORMAL_SPEED2
193,20858,-0.19,0.61,1.02,1.20,7664.03,44.69,NORMAL_SPEED2
194,21629,-0.02,0.63,1.06,1.23,7790.07,44.44,NORMAL_SPEED2
195,21728,-0.00,0.64,1.06,1.23,7840.39,44.44,NORMAL_SPEED2
196,21828,0.06,0.60,1.08,1.24,7522.15,44.44,NORMAL_SPEED2
197,21928,-0.08,0.55,1.04,1.18,6999.11,44.44,NORMAL_SPEED2
198,22028,0.00,0.57,1.05,1.19,7996.55,44.44,NORMAL_SPEED2
199,22128,0.08,0.60,1.09,1.24,9067.94,44.44,NORMAL_SPEED2
200,22228,0.01,0.56,1.08,1.22,8768.07,44.44,NORMAL_SPEED2
201,22328,-0.05,0.51,1.06,1.18,8428.25,44.44,NORMAL_SPEED2
202,22428,-0.07,0.57,1.08,1.23,8456.19,44.44,NORMAL_SPEED2
203,22528,-0.10,0.58,1.08,1.23,7588.60,44.44,NORMAL_SPEED2
204,22628,-0.19,0.54,1.05,1.19,7866.27,44.44,NORMAL_SPEED2
205,22728,-0.11,0.56,1.07,1.22,7609.93,44.44,NORMAL_SPEED2
206,22828,-0.12,0.55,1.03,1.17,8270.75,44.44,NORMAL_SPEED2
207,22928,-0.01,0.61,1.03,1.20,8339.37,44.44,NORMAL_SPEED2
208,23028,-0.12,0.55,1.01,1.16,7833.96,44.44,NORMAL_SPEED2
209,23127,0.38,-1.96,-0.52,2.06,7960.25,44.44,NORMAL_SPEED2
210,23228,0.04,0.61,1.07,1.23,7853.09,44.44,NORMAL_SPEED2
211,23328,0.09,0.60,1.10,1.26,8082.98,44.44,NORMAL_SPEED2
212,23428,-0.04,0.51,1.07,1.19,8528.36,44.44,NORMAL_SPEED2
213,23528,-0.06,0.54,1.07,1.20,8060.73,44.44,NORMAL_SPEED2
214,23628,-0.10,0.52,1.07,1.19,7391.74,44.44,NORMAL_SPEED2
215,23728,-0.16,0.58,1.07,1.23,7729.21,44.44,NORMAL_SPEED2
216,23828,-0.26,0.56,1.03,1.20,7898.34,44.44,NORMAL_SPEED2
217,23928,-0.14,0.62,1.05,1.22,7875.56,44.44,NORMAL_SPEED2
218,24028,-0.04,0.67,1.08,1.27,7307.60,44.44,NORMAL_SPEED2
219,24128,-0.06,0.60,1.02,1.19,7834.91,44.44,NORMAL_SPEED2
220,24228,-0.09,0.55,1.04,1.18,7504.47,44.44,NORMAL_SPEED2
221,24328,-0.01,0.55,1.04,1.17,8124.02,44.44,NORMAL_SPEED2
222,24428,0.08,0.59,1.09,1.25,8319.72,44.44,NORMAL_SPEED2
223,24528,0.03,0.58,1.08,1.22,8348.62,44.44,NORMAL_SPEED2
224,24628,-0.02,0.51,1.06,1.18,7982.90,44.44,NORMAL_SPEED2
225,24728,-0.11,0.58,1.09,1.23,8399.94,44.44,NORMAL_SPEED2
226,24828,-0.13,0.55,1.06,1.20,8360.40,44.44,NORMAL_SPEED2
227,24928,-0.21,0.57,1.05,1.21,8219.77,44.44,NORMAL_SPEED2
228,25028,-0.22,0.58,1.03,1.20,8000.19,44.44,NORMAL_SPEED2
229,25128,-0.09,0.65,1.06,1.24,7499.41,44.44,NORMAL_SPEED2
230,25228,-0.02,0.62,1.02,1.19,8229.02,44.44,NORMAL_SPEED2
231,25328,-0.12,0.53,1.01,1.15,8174.15,44.44,NORMAL_SPEED2
